yBWU3dTNi_E,0,10
yBc60WlhyGo,20,30
yBpYu5A-Jus,20,30
yC1Q9Ytecyw,90,100
yCGM8aJV6fM,30,40
yCa8NMQfJNc,30,40
yCp6DZqrdSs,80,90
yCvrvgukN4U,30,40
yEahPgS0Kes,30,40
yEvW8aBSzSo,30,40
yFHRXPrbzMg,30,40
yFWWSIGB6-0,30,40
yF_ATGH-4lA,450,460
yFh6J72KnCM,30,40
yG-lVkzR1pA,30,40
yG4EHLARjmk,50,60
yGBSo4TDeTg,29,39
yGQAEQDeM0o,30,40
yHAWE1IiJoM,20,30
yH_cxlZwDv4,70,80
yHngLH5AZxE,30,40
yHon93I4E0s,200,210
yI3JphKUhqo,30,40
yI7zJi_cIBk,0,10
yIOUPSGFqoY,10,20
yIUWTq7dOJU,70,80
yIhG6PzkmZk,30,40
yIx3ml9_nsQ,60,70
yJB-WD9pRSI,130,140
yJk5jMX4WAQ,50,60
yJoELHadsvo,30,40
yK2GpV5f1a8,30,40
yKx_RFUTPfI,30,40
yL1RQ9FGZyE,30,40
yL8iWzJN3Xc,80,90
yM25TgQQ6Ug,30,40
yMFqQrxFw0g,70,80
yMNs4gCJn1c,20,30
yMPaueo_kx4,30,40
yMS98yG7B2g,330,340
yMT5jvXHTso,30,40
yMqeKGZseRc,15,25
yNIZaqTHUnc,30,40
yNqzpXyIB1o,30,40
yO7MWuJ7zLA,30,40
yOP7z54BXYo,30,40
yOYHAi__xOw,10,20
yOaQTZCr27I,5,15
yOq3d33TSic,240,250
yOzH71sZ7JE,30,40
yPOeE-k5Hfs,40,50
yPou7kokTgA,30,40
yPzhMx3NPW4,30,40
yQDWqmzQ7RQ,100,110
yQMi8hinORM,140,150
yQQG03dAoLU,20,30
yQg3eMb0QKU,30,40
yQjnNR7fXKo,50,60
yQx9g8gtcUk,90,100
yR20JHPl3xw,70,80
yR32-z5s7aU,60,70
yREkNmpG9J4,30,40
yRU7DifuAXY,70,80
yRWndZvIAHc,30,40
ySP__fCD5AQ,20,30
ySY5J3TDgag,30,40
yScO4LbDFWM,90,100
yTM1pk07lTA,30,40
yTXewUVks-s,330,340
yTc-ENutOD4,0,10
yTq3Kr3jkvs,50,60
yU50qUMbobE,180,190
yU7NYxBRmdQ,560,570
yUUC8tNCL4s,30,40
yUi6mn9KQng,40,50
yVHR1FcCXpM,30,40
yVWk3yq3Abc,30,40
yVwt49os4F0,40,50
yW6fPq9yRKw,30,40
yWTyhwFcEQs,280,290
yWZCc5eMPt8,190,200
y_lfY0uzmr0,30,40
y_toDfeACWE,30,40
y_u5ALI7v-c,60,70
ya2_YrNcvXw,30,40
ya7YZvwCmDQ,30,40
yaaHJV5VOXQ,50,60
yax_Fo8HSFU,30,40
ybKWn2sY2yg,70,80
ybW8JUdptEc,30,40
ybbRb8Gcpzs,50,60
yc2X4I-KiZA,20,30
yc4mmvlO39M,30,40
ycNUMWqASrw,450,460
ycqDMKTrvLY,30,40
ycs92N_rph8,10,20
yd0a-Qfjvf8,30,40
yd86MVEWjK0,120,130
ydIzbRlPs7s,100,110
ydRWFW8Svrs,30,40
ydgZR3Gfi28,220,230
ye6O_T8YuHQ,30,40
yesyhQkYrQM,180,190
yeu6OEIKwws,30,40
yf-Aa8R9ayY,29,39
yf1R8QkpGpo,23,33
yf2rGrT_yyY,10,20
